5448.4434;1.0327;0.7642;1.3281;0.7776;0.5754
5467.4598;1.0181;0.7544;1.3013;0.7824;0.5797
5486.4374;1.0083;0.7422;1.2866;0.7837;0.5769
5505.3760;0.9888;0.7324;1.2695;0.7789;0.5769
5524.2755;0.9717;0.7251;1.2549;0.7743;0.5778
5543.1358;0.9522;0.7129;1.2305;0.7738;0.5794
5561.9567;0.9375;0.7031;1.2134;0.7726;0.5795
5580.7383;0.9180;0.6860;1.1963;0.7674;0.5735
5599.4804;0.9058;0.6763;1.1792;0.7681;0.5735
5618.1829;0.8887;0.6665;1.1572;0.7679;0.5760
5636.8458;0.8667;0.6543;1.1353;0.7634;0.5763
5655.4691;0.8447;0.6397;1.1133;0.7588;0.5746
5674.0527;0.8325;0.6323;1.0986;0.7578;0.5756
5692.5966;0.8130;0.6201;1.0742;0.7568;0.5773
5711.1008;0.7983;0.6079;1.0523;0.7587;0.5777
5729.5653;0.7739;0.5933;1.0327;0.7494;0.5745
5747.9900;0.7568;0.5786;1.0156;0.7452;0.5697
5766.3751;0.7398;0.5713;0.9937;0.7445;0.5749
5784.7204;0.7251;0.5566;0.9717;0.7462;0.5729
5803.0262;0.7080;0.5444;0.9473;0.7474;0.5747
5821.2923;0.6909;0.5347;0.9302;0.7428;0.5748
5839.5189;0.6690;0.5200;0.9058;0.7385;0.5741
5857.7060;0.6519;0.5078;0.8862;0.7355;0.5730
5875.8537;0.6372;0.4956;0.8643;0.7373;0.5735
5893.9620;0.6226;0.4834;0.8472;0.7349;0.5706
5912.0311;0.6055;0.4688;0.8228;0.7359;0.5697
5930.0611;0.5884;0.4590;0.8057;0.7303;0.5697
5948.0520;0.5713;0.4468;0.7837;0.7290;0.5701
5966.0039;0.5542;0.4370;0.7642;0.7252;0.5719
5983.9170;0.5371;0.4273;0.7471;0.7190;0.5719
6001.7915;0.5249;0.4199;0.7275;0.7215;0.5772
6019.6273;0.5005;0.4028;0.7080;0.7069;0.5690
6037.4248;0.4932;0.3931;0.6909;0.7138;0.5689
6055.1840;0.4736;0.3809;0.6738;0.7029;0.5652
6072.9050;0.4614;0.3735;0.6567;0.7026;0.5688
6090.5881;0.4517;0.3613;0.6372;0.7088;0.5671
6108.2334;0.4395;0.3540;0.6274;0.7004;0.5642
6125.8411;0.4224;0.3418;0.6055;0.6976;0.5645
6143.4114;0.4102;0.3345;0.5859;0.7000;0.5708
6160.9444;0.3955;0.3198;0.5737;0.6894;0.5575
6178.4404;0.3906;0.3149;0.5591;0.6987;0.5633
6195.8996;0.3760;0.3076;0.5444;0.6906;0.5650
6213.3221;0.3662;0.2979;0.5347;0.6849;0.5571
6230.7081;0.3516;0.2905;0.5176;0.6793;0.5613
6248.0580;0.3467;0.2832;0.5078;0.6827;0.5577
6265.3719;0.3345;0.2783;0.4932;0.6782;0.5644
6282.6500;0.3272;0.2686;0.4810;0.6802;0.5584
6299.8925;0.3149;0.2612;0.4712;0.6684;0.5544
6317.0998;0.3076;0.2588;0.4639;0.6632;0.5579
6334.2720;0.2954;0.2490;0.4492;0.6576;0.5544
6351.4095;0.2930;0.2466;0.4395;0.6667;0.5611
6368.5124;0.2783;0.2393;0.4321;0.6441;0.5537
6385.5809;0.2783;0.2368;0.4248;0.6552;0.5575
6402.6155;0.2661;0.2319;0.4150;0.6412;0.5588
6419.6163;0.2637;0.2246;0.4077;0.6467;0.5509
6436.5835;0.2539;0.2148;0.3955;0.6420;0.5432
6453.5176;0.2539;0.2173;0.3931;0.6460;0.5528
6470.4187;0.2417;0.2100;0.3857;0.6266;0.5443
6487.2871;0.2393;0.2100;0.3857;0.6203;0.5443
6504.1231;0.2344;0.2051;0.3760;0.6234;0.5455
6520.9271;0.2319;0.2002;0.3711;0.6250;0.5395
6537.6992;0.2222;0.2002;0.3662;0.6067;0.5467
6554.4397;0.2222;0.2002;0.3613;0.6149;0.5541
6571.1491;0.2124;0.1929;0.3565;0.5959;0.5411
6587.8275;0.2124;0.1929;0.3516;0.6042;0.5486
6604.4752;0.2051;0.1904;0.3467;0.5916;0.5493
6621.0927;0.2051;0.1880;0.3418;0.6000;0.5500
6637.6801;0.1978;0.1807;0.3369;0.5870;0.5362
6654.2378;0.1978;0.1831;0.3369;0.5870;0.5435
6670.7660;0.1929;0.1782;0.3296;0.5852;0.5407
6687.2652;0.1953;0.1758;0.3272;0.5970;0.5373
6703.7356;0.1831;0.1733;0.3247;0.5639;0.5338
6720.1775;0.1856;0.1733;0.3247;0.5714;0.5338
6736.5912;0.1758;0.1685;0.3149;0.5581;0.5349
6752.9771;0.1782;0.1685;0.3076;0.5794;0.5476
6769.3355;0.1733;0.1611;0.3052;0.5680;0.5280
6785.6667;0.1733;0.1636;0.3027;0.5726;0.5403
6801.9709;0.1660;0.1587;0.2979;0.5574;0.5328
6818.2487;0.1660;0.1563;0.2954;0.5620;0.5289
6834.5001;0.1611;0.1489;0.2954;0.5455;0.5041
6850.7257;0.1660;0.1538;0.2954;0.5620;0.5207
6866.9257;0.1563;0.1538;0.2856;0.5470;0.5385
6883.1004;0.1587;0.1514;0.2808;0.5652;0.5391
6899.2501;0.1514;0.1514;0.2759;0.5487;0.5487
6915.3752;0.1514;0.1465;0.2808;0.5391;0.5217
6931.4761;0.1465;0.1440;0.2759;0.5310;0.5221
6947.5529;0.1465;0.1440;0.2759;0.5310;0.5221
6963.6062;0.1440;0.1440;0.2710;0.5315;0.5315
6979.6360;0.1465;0.1489;0.2710;0.5405;0.5496
6995.6429;0.1392;0.1416;0.2661;0.5229;0.5321
7011.6272;0.1392;0.1416;0.2661;0.5229;0.5321
7027.5891;0.1343;0.1416;0.2661;0.5046;0.5321
7043.5289;0.1392;0.1440;0.2637;0.5278;0.5463
7059.4471;0.1294;0.1392;0.2612;0.4953;0.5327
7075.3438;0.1318;0.1416;0.2588;0.5094;0.5472
7091.2195;0.1221;0.1343;0.2588;0.4717;0.5189
7107.0745;0.1294;0.1392;0.2588;0.5000;0.5377
7122.9091;0.1245;0.1318;0.2588;0.4811;0.5094
7138.7235;0.1270;0.1318;0.2612;0.4860;0.5047
7154.5182;0.1196;0.1294;0.2564;0.4667;0.5048
7170.2934;0.1196;0.1318;0.2564;0.4667;0.5143
7186.0494;0.1172;0.1294;0.2564;0.4571;0.5048
